lieu,latitude,longitude
AFRICATALYST,"14,7455956","-17,5176177"
Th,"14,7413914","-17,3556076"
Quincaillerie Goor Goorlu 2,"14,806703","-17,2807455"
Restaurant Sope As. Fallou,"14,7610746","-17,4378583"
FERMON LABO,"14,6670466","-17,4388549"
Zeyna Coiffure,"14,8035881","-17,2768352"
Mendy Negoce,"14,7324753","-17,4471686"
Super Dibiterie Alla Seck,"14,6761414","-17,4444303"
SENAFRIQUE tv,"14,7530601","-17,4410031"
Deedo Dakar Studio,"14,6976986","-17,4613217"
Keur Diankha,"14,7761743","-17,2795431"
Fishing Mary Sénégal SARL,"14,695562","-17,4350416"
Salon De Coiffure Sope Serigne Fallou,"14,7844752","-17,3339473"
"GIE CAPEC INTERNATIONAL, 52, RUE PAUL HOLLE, TOLBIAC PLATEAU DAKAR-PLATEAU, DAKAR SENEGAL","14,6709986","-17,4378428"
Point relais Jumia Thiaroye sur Mer,"14,7448501","-17,3808352"
Diayna Beauty,"14,7539813","-17,4753668"
DKRMOTORS,"14,8318155","-17,2453598"
Sunu makane,"14,7804308","-17,3778303"
Poste De Santé Diamalaye,"14,7610935","-17,452089"
Maurice,"14,7077492","-17,457323"
Mosquée El Hadj Amadou Lamine Diène,"14,6824356","-17,456233"
Dakar Atletic,"14,7454671","-17,3771037"
Boutique Bon Prix,"14,7790313","-17,3440995"
Alimentation General,"14,823596","-17,2750288"
Domicile,"14,7624252","-17,364141"
Boutique Samsung,"14,7688914","-17,3955708"
Globus Fashion Boutique,"14,71792","-17,467232"
My Education Foundation,"14,7375187","-17,4576136"
Alimentation Generale La Galilée,"14,7364001","-17,3134939"
Apple city,"14,7751982","-17,3188682"
Gogore,"14,7794821","-17,319672"
Grossiste bouillons,"14,6827657","-17,4495221"
Mouhamed Bâ,"14,770744","-17,3815715"
FOFSERVICE Mamelle informaticien,"14,73077","-17,5007849"
Le Repère,"14,6909368","-17,4544203"
Kalsoum Fall Bambinerie,"14,7386526","-17,3027716"
Cite sofraco,"14,7882985","-17,3793819"
KABS Parfums,"14,7245659","-17,4804574"
Dabakh Shop Bazar,"14,6815989","-17,4551384"
Salon De Coiffure Amy Seck Diagne Secka,"14,7213724","-17,4894976"
Medina Couture,"14,747623","-17,3581757"
Faculty Of Science Legal Et Politiques,"14,6847837","-17,4668308"
Dethie Coiffure Chez Nianga Thiam,"14,7668514","-17,336918"
Digimax,"14,7080624","-17,469553"
PEUGEOT by CFAO Sénégal,"14,6879821","-17,4376188"
MacAbdel,"14,7630013","-17,4463142"
Mosquée ÎLE de Ngor,"14,7559128","-17,5120164"
Villa Ya salam Ngor Almadies,"14,7425701","-17,509325"
Résidence Boissy Ngor,"14,7501525","-17,5083901"
Restaurant Mame Baye Niass,"14,7697537","-17,3522944"
KHELCOM PRESTIGE SERVICES,"14,7506404","-17,4708407"
Matériel fer forgé senegal,"14,7491403","-17,3714175"
A LA MODE,"14,6933132","-17,4736717"
SGML,"14,7267617","-17,4655219"
Chez Fallou Couture,"14,7656123","-17,3921666"
Quincaillerie Sant Yalla,"14,7698177","-17,2864719"
Leral tv 0,"14,7451414","-17,4708931"
Agence Mags - AFA,"14,7049876","-17,4695509"
Holiday Digital,"14,6755748","-17,4519568"
Decoratex Peinture,"14,7268724","-17,4462076"
Librairie IMAN STORE,"14,7547649","-17,4671483"
Boutique Seydou,"14,7828964","-17,306287"
Alimentation Generale,"14,7847737","-17,2731778"
Librairie-Papeterie  Serigne BABACAR.SY,"14,7574226","-17,3455094"
Chez Baba,"14,7453797","-17,3141353"
Lamp Fall Immo,"14,7491798","-17,4738546"
Building Aminata Sylla,"14,6905055","-17,4513792"
Diegui-Rails Records,"14,7503845","-17,3834301"
Chez Sylla Quincallerie Yene tode,"14,6496264","-17,1839274"
Hijab world,"14,6961852","-17,4602969"
Ecole Privée Saint Jean Eudes,"14,8020031","-17,2751319"
GK ARCHI,"14,6674123","-17,4331651"
SAMU NATIONAL,"14,7015993","-17,4689128"
CIS Senegal,"14,761434","-17,4620751"
Kër Jaara  Paradis Des Marmots ,"14,7124998","-17,4664645"
Marodi Annexe,"14,7349652","-17,4300912"
P Services,"14,7458166","-17,5150053"
Nanding Baluta,"14,6830801","-17,4600149"
CABINET DE PROMOTION IMMOBILIÈRE DU SééGAL,"14,7334203","-17,3083843"
CEDEM DAKAR,"14,6735984","-17,4284078"
The Oasis,"14,7362742","-17,4645177"
2SC,"14,6819909","-17,4539846"
H.T.S,"14,727934","-17,471803"
Maison Dakar,"14,7724029","-17,4223735"
High Islamic Bank Land,"14,7774449","-17,4008203"
Ambulant en ligne,"14,7019949","-17,4696722"
COSRISS Commission de Supervision et de Régulation des Institutions de Sécurité Sociale,"14,6728395","-17,4325757"
Pépinière de Mbao,"14,750052","-17,3337674"
Gueule Tapée 2,"14,7754999","-17,393384"
Phenix Design,"14,7260063","-17,454468"
Daniel Sorano National Theatre of Dakar,"14,6664015","-17,4395866"
bar resteau chez claude,"14,7785269","-17,38068"
Nursery School Sadio Mané De Yéne,"14,6455892","-17,167568"
Terrain Diankalar,"14,7082554","-17,4550237"
Bambinerie Keur Serigne Babacar Sy,"14,7322938","-17,2770893"
APIX,"14,6653377","-17,4342501"
School Group Les Intellectuels Bâtiment 1,"14,7654707","-17,3059057"
Sahel Securite,"14,7453258","-17,4460175"
La Petite France - Alimentation Générale,"14,7472939","-17,1325488"
Ecole Elémentaire Keur Simbiri (Déni Biram Ndao Sud),"14,8416776","-17,2015773"
IRRITEC Senegal S.A.,"14,734201","-17,15479"
Shree Shaym Creation International,"14,6725451","-17,4328446"
Yeumbeul école 3,"14,7721939","-17,358143"
Kmc,"14,6758831","-17,4530594"
Primary School U18,"14,7550827","-17,4411392"
"Noflaye, La Maison du Bonheur : 1st Senegalese integrated stress management Center for women and adolescents","14,7266015","-17,4700422"
Rond point,"14,6919437","-17,4740513"
Clinique AMANA,"14,7708884","-17,2720539"
Secotis,"14,7592831","-17,4245389"
Campus ism projet,"14,6907398","-17,458419"
Awa Balla Couture,"14,7436791","-17,4532667"
Sen House Suarl,"14,7186345","-17,4883345"
Samou Global Business,"14,694774","-17,4439424"
Acep,"14,721914","-17,1787664"
"8609/H Rue SC-123, Dakar 12000, Senegal","14,7173939","-17,4655744"
Kheuch Bazar,"14,7871314","-17,3709074"
Pro business company,"14,7524162","-17,455004"
Game Zone Dakar,"14,7361729","-17,4934063"
Diamond shop,"14,6972614","-17,4432822"
Touba Transfert ( WIN WIN PARTNERS SA),"14,7370345","-17,4717593"
Ndar Fall Couture,"14,7135854","-17,4469021"
Superette Samba Ba,"14,7728183","-17,3172049"
Ange' Bi,"14,7079188","-17,4728359"
Quick Lube,"14,7526422","-17,2710184"
Complexe Anthia Coiffure,"14,736449","-17,4417125"
Snc canada car,"14,7696947","-17,4150613"
LAVAGE KEUR SERIGNE FALLOU MBACKE,"14,7498577","-17,4636359"
BCEAO Siège,"14,6698752","-17,427142"
SETNA / Groupe SABAKH TRADING,"14,7367732","-17,4241471"
Terrain n167,"14,766361","-17,2087055"
église Saint Paul,"14,7420759","-17,4483564"
Celio Club,"14,6932983","-17,4745911"
Etablicement wakeur Serigne bara,"14,7641871","-17,3655272"
Idl Sup De Co,"14,6699082","-17,427779"
ECODEV Senegal,"14,7238794","-17,1814374"
NDJiNE Pneumatic,"14,6777593","-17,4480103"
Alimentation général El Hadji Boubacar Zeydi et frères,"14,764369","-17,438724"
SNKids,"14,7330244","-17,4295997"
Touba Gaz,"14,7100391","-17,2517781"
Restaurant Teffess Gui,"14,6981135","-17,226514"
Rue de Paris,"14,7303221","-17,5000451"
Cira School,"14,7846858","-17,3716934"
Librairie Papeterie Keur Ale Modou Fall,"14,6979722","-17,4444694"
Pharmacie La Moustarchida,"14,6904586","-17,4473042"
DANGOU CITE SOFA,"14,7312237","-17,2710815"
SENJEUNES TV,"14,7569506","-17,3967492"
Villa Yandé Séne,"14,7553645","-17,2633283"
Libraire les pédagogues,"14,7411686","-17,4560132"
Embassy of Ghana,"14,7505207","-17,4920155"
Mouhamed thiam,"14,7541687","-17,4534382"
Alssa coiffure & Multiservice,"14,6839701","-17,4509817"
SHOP MOUHAMED,"14,7594863","-17,4461833"
Mosquée Diokhor Kaw,"14,6811586","-17,4413636"
Restaurant ERNAM,"14,7511573","-17,4877587"
Bureaux UCG Keur Massar,"14,7746772","-17,314799"
Multi services Aïdara Chérif,"14,7487317","-17,3047486"
Station Shell Bel Air,"14,7105106","-17,434241"
La Petite Attention SN,"14,7041717","-17,4261876"
Fast Food,"14,7161398","-17,1805617"
Yapsa_Apple_Shop,"14,7596456","-17,427111"
Marie's Sweets,"14,7396929","-17,4551312"
CHEZ ALPHA,"14,6773744","-17,4505716"
Centre de santé Gorom 2,"14,8175569","-17,172645"
Anta Produits Naturels,"14,7454637","-17,5124611"
Dydycrepedakar,"14,6935865","-17,4483334"
Les keita’s ️,"14,8242576","-17,2672395"
Hanna Créations,"14,7392681","-17,4654101"
IMCEC DAKAR,"14,7429149","-17,4214864"
Maison d'arrêt et de correction pour femme de Rufisque,"14,7131226","-17,2735243"
Passerelle nord foire,"14,7509828","-17,4648699"
DMC Senegal,"14,7289966","-17,1622579"
Darou Salam,"14,7542951","-17,3887125"
Mairie De Dakar,"14,7615907","-17,4595525"
Cisse store Hijabgirl,"14,7327732","-17,4942443"
Hôpital Roi Baudouin de Guediawaye,"14,7737465","-17,3843086"
Le Quartier,"14,699931","-17,4539407"
C.N.P,"14,738552","-17,5110792"
Ruby 9,"14,7320819","-17,4719096"
CABANE DU PÊCHEUR,"14,7497169","-17,5112355"
"Service de relecture, correction et de mise en page | SRCMP","14,7111438","-17,4553777"
Fabulous Luxury Shop,"14,7594389","-17,4526476"
Adja Fama Couture,"14,7127669","-17,4609274"
DHL Global Forwarding,"14,690819","-17,4704766"
Garage alfa,"14,708367","-17,4406749"
Terrain de Basket,"14,7319487","-17,4685051"
Cité Keur Yarakh,"14,7320385","-17,4237304"
Dina Family,"14,725525","-17,4379597"
"(BMS) Businesse Multi Services Photocopie, Impression, Reliure, Plastification, Scanne","14,6786706","-17,4655844"
Prestige Boutique,"14,7424672","-17,3057415"
Brioche dorée,"14,7129288","-17,4670695"
UNOWAS,"14,750035","-17,50905"
Jumelles Boutique,"14,7438357","-17,45457"
TUK TUK CREPES,"14,71207","-17,4761555"
Restaurant Maman Coura Sy,"14,7609205","-17,2880623"
SAPCODEL S.A.,"14,7146238","-17,4585124"
Sacré cœur chez ABDOU Rahman,"14,7196329","-17,4682111"
2H SOL,"14,7506404","-17,4708407"
Agence KaliSpot,"14,7596572","-17,4645291"
Keur baye banda,"14,7899295","-17,3476671"
Yolele Market,"14,6875398","-17,4517471"
Teranga Délices,"14,6958451","-17,4562901"
Galsen Business,"14,743687","-17,521448"
RESIDENCE MADISA,"14,7014437","-17,4757535"
Medina Baye Couture Chez Idy,"14,7493991","-17,3071029"
TATA INTERNATIONAL SENEGAL - Pieces detachees,"14,7598071","-17,2983664"
Pita labaya sanka,"14,7272932","-17,4492026"
LA SUITE RESTAURANT,"14,7544354","-17,4689725"
ici,"14,6723492","-17,4446156"
Et C Moi Cosmétique,"14,7350721","-17,472761"
M-Tech Plus 0416,"14,7755665","-17,4112255"
Cite Serigne Babacar Sy Déni Biram Ndao,"14,8406431","-17,1813211"
GMT AUTOMOBILE,"14,767563","-17,4362356"
Ciliam Technology,"14,7446575","-17,4668246"
Villa salla diaw,"14,7363338","-17,3299097"
Eden Ovin Sng,"14,7466086","-17,442368"
Cafe Touba,"14,7375707","-17,2728639"
Résidence Palmas,"14,7391628","-17,5077183"
Sokhna,"14,7792011","-17,3139575"
Chicken Express,"14,7292289","-17,4960496"
Malagasyfoodsn,"14,7357326","-17,4345991"
Pharmacie Guédiawaye,"14,7696634","-17,3886627"
Case des Touts Peits diacksao 1,"14,7866254","-17,3148883"
Paradise room,"14,740833","-17,53"
Le mentor resto,"14,7871906","-17,31171"
Go - Fashíon,"14,771702","-17,3994633"
Rokhaya Samb,"14,7735809","-17,2843449"
Pharmacie Traditionnelle,"14,7727031","-17,4026068"
Ecole préscolaire Keur Badiene,"14,7689059","-17,376591"
Marché Serigne Mansour Sy,"14,7763423","-17,400827"
Mareme,"14,7692675","-17,3782666"
Tenis Club,"14,7479021","-17,4531067"
African American Homes SARL,"14,7446279","-17,4716094"
boutique Asimka,"14,7553157","-17,3100339"
Siege Souleymane Ndiaye (S2D),"14,7445384","-17,4553018"
Salon De Coif,"14,7728107","-17,3910073"
Allostore Grand Yoff,"14,7332741","-17,45573"
Ndiar Mew Plomberie,"14,6727592","-17,4393142"
Centre de Ressources de Dakar de l'UADB,"14,7130126","-17,4722671"
School Sudes,"14,7428547","-17,2786845"
The STORE Boutique en ligne,"14,7355667","-17,4593672"
Pharmacie Cheikh Ahmadou Bamba,"14,6750439","-17,4436461"
Mairie Commune Thiaroye sur Mer,"14,7430541","-17,3887563"
Librairie Papeterie Medina Gounass,"14,7704003","-17,3774259"
IDC Drilling - Direction Générale,"14,7390526","-17,4725849"
ALT MARKET,"14,7474477","-17,465676"
Frank boyer photographe,"14,7041397","-17,4693857"
Restaurant Fast Food Seydina Mouhamed Saf Sap,"14,7618616","-17,4293236"
STERiZAR INTERNATIONAL SARL,"14,7295226","-17,4680096"
PHARMACIE TERMINUS,"14,7734513","-17,3883108"
Pressing Nettoyage A Sec,"14,7453489","-17,5159239"
GHS (Global Handling Services SUARL),"14,7428317","-17,2426846"
Marie Bazar,"14,7233689","-17,4573194"
lisa,"14,7535015","-17,4511091"
Baaba Samba malika,"14,7868685","-17,3411349"
BOA Agence Nord-Foire,"14,750371","-17,4642086"
Electro Boutik' et Services,"14,7363178","-17,4598637"
Planète numérique (Mbengue & frères),"14,6701049","-17,434423"
School Group Ballolé,"14,7776589","-17,3754883"
Fanyka Creation Talibé Serigne Fallon,"14,7695589","-17,4118628"
"CSID J. Chirac Thiaroye, Pikine Basket Club PBC","14,7599521","-17,381834"
Mosquée Santhiou Guedj,"14,6927842","-17,2342346"
Arrêt Bus DDD,"14,7590148","-17,2888806"
Le cristal DKR,"14,7554093","-17,4630329"
ASC jokko,"14,7517487","-17,3868761"
Elégance Construction (ELCO),"14,6976609","-17,4623212"
Mawahibou,"14,7386663","-17,467761"
Mosquée de Guédiawaye,"14,7858943","-17,3743151"
Permanence de la COALITION DEFAR SA GOKH,"14,7282329","-17,4532266"
Agence immobilière Chez Keba,"14,6919919","-17,4507261"
Pharmacie Assalya,"14,7813824","-17,3616771"
Déni Gueid nord,"14,8675947","-17,1902548"
Passerelle de camberene 2,"14,7746625","-17,4183561"
Dave Mbaye Fashion Style Couture,"14,7784595","-17,3793212"
FLAD TV,"14,7759612","-17,4061775"
Nomad foodtruck,"14,6666775","-17,4371293"
Adama Diop,"14,7176314","-17,4804802"
Himel Sénégal,"14,6753058","-17,4392192"
RéSIDENCE EL HADJI,"14,753278","-17,4925485"
Salon de coiffure,"14,6773701","-17,4473411"
Eng Êt Á Porter,"14,7423612","-17,3173216"
Square Des Tout-Petits,"14,779735","-17,3846521"
Boutique Ka & Fréres,"14,7450992","-17,3566373"
école Iii,"14,7569859","-17,3890444"
Wash Express Laverie Automatique Pressing,"14,6908969","-17,4512288"
Fast food LE NGABENE,"14,8039673","-17,182786"
"SééGAL PREMIER EQUIPEMENT ET MACHINES (SPEM), KM7 BOULEVARD DU CENTENAIRE DAKAR SENEGAL","14,7412273","-17,3982866"
Maawa’s beauty,"14,7697326","-17,3138329"
Groupe La Poste,"14,6807419","-17,4413569"
Le Jardin des Vertueux,"14,713203","-17,4663517"
DIOUCK ET FRÈRES IMPORT EXPORT MOTEUR COMPRESSEUR VIBREUR ETC OUSMANE DIOUCK,"14,739299","-17,4020366"
Pavillon U Ucad,"14,6892188","-17,4640812"
Diaganastyle,"14,7263314","-17,46158"
FAYELTA,"14,7527578","-17,4367412"
Biouterie Dior 2,"14,7591666","-17,4363754"
Dior,"14,7686116","-17,3052786"
Global Vet Distribution Suarl,"14,7453937","-17,3170972"
O'Pizza,"14,6966723","-17,4657734"
Location minibus dakar,"14,7039545","-17,4542804"
Ah,"14,7212888","-17,4804647"
Keur Adama thioune,"14,7873564","-17,3775145"
SB MEDIA MARKETERS,"14,6821108","-17,4545158"
Bonaba Cafe,"14,8427757","-17,2361644"
Issa Ndoye,"14,7980716","-17,1922832"
ESCI sa,"14,7311892","-17,4233179"
Oasys Groupe,"14,7452789","-17,4587061"
Campus 3 Iseg Sacré Cœur,"14,7146625","-17,465347"
Millénium Ressort,"14,7381911","-17,4556248"
MEN POWER.3,"14,786368","-17,311941"
ADN - An Nurr Digital Network,"14,727984","-17,4921897"
Librairie Papeterie Le Ndiambour Mbaye & Frères,"14,7078443","-17,4546068"
AFI - The University of the Enterprise,"14,6986848","-17,4551355"
Dydydia Couture,"14,6699239","-17,4369018"
Attelier,"14,7432762","-17,3344232"
Eguettes Sacré Coeur,"14,7135046","-17,4656654"
Binetou Naby Couture,"14,7405032","-17,4517792"
Cosmetique Touba Mouride,"14,7622378","-17,4252793"
Aciatou bah,"14,7524321","-17,2708186"
Parfums De Coeur,"14,7042502","-17,453258"
Fmpo Ucad Batiment Principal,"14,6872184","-17,4653733"
Health Center Annette Mbaye D'erneville,"14,7271312","-17,4861872"
Kēr Ya Khandy Cathy's food,"14,6135128","-17,1535357"
Mariama shop,"14,7506404","-17,4708407"
Jude kelintone,"14,6892296","-17,4644496"
Imcec Ouakam,"14,7304953","-17,4980308"
Restaurant Adja Saliou,"14,716677","-17,4676861"
Twists and Locks Hair Salon,"14,7635338","-17,4469806"
BLACK LION TECHNOLOGIE,"14,7179838","-17,4702114"
La Famille Diénn,"14,7788237","-17,3852701"
apple business senegal,"14,6825426","-17,4551915"
keur maman bineta,"14,7279326","-17,2670117"
Lamp Fall Shop Prep A Porter,"14,7565364","-17,4608367"
Sénégal Miroir,"14,6725758","-17,4416656"
Café Porokhane,"14,7478739","-17,3098934"
SEAYOFF,"14,7587729","-17,4873061"
Les Roses d'antoine,"14,7353773","-17,2867107"
Bambinerie aby et cheikh,"14,7521569","-17,403704"
Boulangerie chaud pain,"14,7584863","-17,4785987"
Khadime Rassoul fall,"14,758059","-17,3623487"
Wathie pro,"14,7583556","-17,2634042"
Kolia,"14,7034034","-17,4539762"
PMC-QUINCAILLERIE,"14,7589697","-17,4755198"
Groupe Scolaire Les Petits Erudits,"14,7462714","-17,3267311"
FALL & Company,"14,7364239","-17,4556115"
Terrain football hamo 4,"14,7714363","-17,4019736"
Lamine,"14,7693168","-17,3651627"
La Maternelle,"14,7063875","-17,4835927"
sneakers_house.sn,"14,7487112","-17,5067508"
Banque Islamique Du Sénégal BIS Siege Sociale,"14,7365436","-17,5088197"
"Marché Cambérène, Guédiawaye Sénégal","14,7753661","-17,3996674"
Point relais Jumia Sicap Baobab (Paps),"14,7077279","-17,4659309"
Layenne,"14,747126","-17,490255"
Bienvenue Chez Talibe Cheikh Couture,"14,8120646","-17,2795754"
Alimentation Ngone Barack Seck,"14,7326822","-17,32416"
Chez F Khady,"14,7497709","-17,2853429"
Optique Hoirzon,"14,6684988","-17,4344337"
Amazone Boutique,"14,7404721","-17,4547627"
Yéne Alimentation,"14,639441","-17,1730112"
Cheap & Cosy By Lulibérine,"14,748439","-17,511807"
Institution Saint Louis Marie Grignion De MALIKA,"14,7946624","-17,3309799"
Dépôt CAMION,"14,7214985","-17,3042414"
S Tech,"14,7553142","-17,4737314"
JESA SENEGAL SAU,"14,6958494","-17,4628185"
Pharmacie Thierno M.Seydou BA,"14,7732093","-17,383886"
Haadjara Voyages,"14,7567572","-17,486539"
Karim Ba Garage Moto,"14,7436069","-17,4280253"
MJS BUREAU,"14,675566","-17,4449698"
Chaine de Distribution Alimentaire,"14,6940945","-17,4376371"
Quincaillerie Serigne Fallou,"14,7583457","-17,4254311"
PRAPS,"14,7116655","-17,4703329"
PSI,"14,6755186","-17,4526697"
Tecno Mobile,"14,7334204","-17,4560305"
Mosquée cité Médine,"14,7297129","-17,3208002"
Orange,"14,7897165","-17,363515"
Keur MBOSSé céréale,"14,7098463","-17,4556453"
Hotel De L'Arsenal,"14,675467","-17,4341317"
Bellicieuse,"14,6670675","-17,4372841"
Khalifa Couture + Comestique Chez Dikam,"14,7369366","-17,3239271"
SERFIM SARL,"14,7399289","-17,4697048"
Afrigo Travels Dakar (Agance de voyage),"14,6682367","-17,4366375"
ADS,"14,7505876","-17,3026011"
FALLATECH,"14,7565518","-17,2791797"
Clinical Assiya,"14,7514149","-17,4530339"
Chez Fafa coiffure,"14,6906003","-17,4527696"
Projet PIS2 Pikine,"14,744863","-17,394976"
Eglise D'évangélisation Mondiale BETHEL Sacré cœur 3,"14,723196","-17,4659496"
Mairie Hamo 4,"14,7818227","-17,3873287"
Ecole privée Kalasans,"14,7622711","-17,3570188"
Darou Wahas Couture,"14,7714592","-17,4061945"
Cité apecsy 2,"14,754905","-17,462126"
Lycée Maurice Delafosse,"14,6862078","-17,4590426"
Nemadi Création,"14,7155567","-17,4673363"
Banque Islamique du Senegal,"14,6937539","-17,4542612"
Keur Mar Samb,"14,7226568","-17,4887312"
Garage Ousmane Ciss,"14,7303432","-17,444925"
Salon Coif Sall Boko,"14,740305","-17,4592991"
Chez ibrahima_studio_off,"14,7269127","-17,4997678"
Ostéopathie,"14,7005615","-17,4596277"
